店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
k5HIAbdWgqZno8pa,申井冰店·日式甜品(蟠龙天地店),1110条评价,￥37,冰淇淋,国家会展中心,https://www.dianping.com/shop/k5HIAbdWgqZno8pa,https://img.meituan.net/msmerchant/6bc68d1ec3a501527152d2d3fc37e5b3167514.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l8WmiP4GBpiarLd8,KUMO KUMO(世博源店),1320条评价,￥40,甜品,世博源,https://www.dianping.com/shop/l8WmiP4GBpiarLd8,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G93O42ymkkQNtLZv,KUMO KUMO(太阳宫手作工坊店),2613条评价,￥40,面包烘焙,临平路/和平公园,https://www.dianping.com/shop/G93O42ymkkQNtLZv,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k4SrJasUZw0MFBYh,ice,-,￥0,冰淇淋,南京西路,https://www.dianping.com/shop/k4SrJasUZw0MFBYh,http://p1.meituan.net/searchscenerec/268fcf0cf9da6ee9de81082cd414d859167595.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
k1DsV3qaRuZ4F6AU,豆叔·东方豆乳茶,204条评价,￥17,茶饮果汁,开元地中海,https://www.dianping.com/shop/k1DsV3qaRuZ4F6AU,https://p0.meituan.net/biztone/4cf07998f81cf968f2aca8ceb56dd598203055.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
EpyQAhJ4904zYYEo,KUMO KUMO(复地活力城店),344条评价,￥43,甜品,御桥,https://www.dianping.com/shop/EpyQAhJ4904zYYEo,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l74WLNpj3vWXiLeU,LUNEURS月乐诗·烘焙甜品(浦东嘉里城店),849条评价,￥38,冰淇淋,新国际博览中心,https://www.dianping.com/shop/l74WLNpj3vWXiLeU,https://img.meituan.net/content/a97bacc0ff144de287f1cc036d1315d2324307.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k6kwKUBqUHVdqzdf,Shake Shack(前滩太古里店),5835条评价,￥79,西式快餐,前滩,https://www.dianping.com/shop/k6kwKUBqUHVdqzdf,https://img.meituan.net/content/dd73b25f59e728288fc3e332036f3147184482.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H3mNme0RRZrTtacA,KUMO KUMO(百联川沙店),252条评价,￥45,甜品,川沙,https://www.dianping.com/shop/H3mNme0RRZrTtacA,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
HaelPzn2JfBWRkcc,DoDonPa日式便当(博华广场店),1813条评价,￥68,日式简餐/快餐,南京西路,https://www.dianping.com/shop/HaelPzn2JfBWRkcc,https://p0.meituan.net/biztone/19af18932a1341e0ec9186a4fa2e6bc0342817.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
