店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
G8iEz014IilluwjW,麦当劳(杭州西湖银泰店),1641条评价,￥26,西式快餐,吴山广场/河坊街,https://www.dianping.com/shop/G8iEz014IilluwjW,https://img.meituan.net/content/4eb7d42af7bab89a5c593940e5be4e4a158146.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
j7dZxes6Fl7eaf16,DQ·蛋糕·冰淇淋(杭州萧山万象汇店),221条评价,￥25,冰淇淋,万象汇,https://www.dianping.com/shop/j7dZxes6Fl7eaf16,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H1Lvmk8JqqmgVVp3,KUMOKUMO(丁桥龙湖天街店),181条评价,￥36,甜品,丁桥,https://www.dianping.com/shop/H1Lvmk8JqqmgVVp3,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k6WdKHVak3hCoTgS,DQ·蛋糕·冰淇淋(永旺梦乐城店),216条评价,￥22,冰淇淋,永旺梦乐城,https://www.dianping.com/shop/k6WdKHVak3hCoTgS,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k2YXcGLnUSKrgywK,ConventionMuette哑胃,98条评价,￥42,冰淇淋,青芝坞,https://www.dianping.com/shop/k2YXcGLnUSKrgywK,https://p0.meituan.net/biztone/7497bc3798ff728bb793637f4702dd1b173267.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G4D7gF274VxpCdzd,初透抹茶(之江文化中心店),47条评价,￥29,冰淇淋,宋城/之江文化中心,https://www.dianping.com/shop/G4D7gF274VxpCdzd,http://p0.meituan.net/merchant/c3c84cc57f9922a39ed1e2fa5cbd425e212737.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l4HEWYJkijMRYpxL,KUMO KUMO(滨江银泰店),580条评价,￥44,甜品,滨江银泰,https://www.dianping.com/shop/l4HEWYJkijMRYpxL,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
l1FgbimqXG13CifM,TENKI BAKERY天气面包商店,173条评价,￥28,面包烘焙,新塘路/秋涛路沿线,https://www.dianping.com/shop/l1FgbimqXG13CifM,https://p0.meituan.net/poiugc/1b62d3dfc9e09b14ec521588f5c9e2082276090.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k8n8xlR9IqVDVYXO,Ohmomo,209条评价,￥28,饮品店,五常,https://www.dianping.com/shop/k8n8xlR9IqVDVYXO,http://p1.meituan.net/merchant/4d9976ffb6069bd2e482b82bd764185369789.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H2lP7sV91zKmKVan,Comolago(天目里店),356条评价,￥41,冰淇淋,古墩路沿线,https://www.dianping.com/shop/H2lP7sV91zKmKVan,http://p0.meituan.net/merchant/c6c28594ad95d1398dff7f4ad2d7d774187141.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
