店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
l3DIb4xAvYVppQvo,歌帝梵(IFC),160条评价,￥46,零食,中环/上环,https://www.dianping.com/shop/l3DIb4xAvYVppQvo,http://qcloud.dpfile.com/pc/kFFjY5WSeK6O8VcBeMAvGRXjxuopkS79-djVs-LVSt2C8tmzzKd4P_r64CXeZIK2bKcq9vnEaGy3xLEf-_v_oA.jpg,4.5
k56gBof3SYcBGfIA,富豪雪糕流动车,16条评价,￥8,冰淇淋,沙田,https://www.dianping.com/shop/k56gBof3SYcBGfIA,http://qcloud.dpfile.com/pc/U6c3gH3P2lpH89nGy8Gnai1oDQ7Xuu5yJCZElTxXzZhwtZZltfti6_weL8P92IzzbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
l2bP5rCLxqToFsXe,粒粒雪糕 Mini Melts 尖沙咀,13条评价,￥41,冰淇淋,尖沙咀,https://www.dianping.com/shop/l2bP5rCLxqToFsXe,http://qcloud.dpfile.com/pc/ujaBOsEyrprpLXCW5D5A7S_hchrqK0BhetjdEnAYyFWkny307jm2VFt7_Mp2KreTbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
H8fdQ4EnBfzQ18jo,stecco natura(西宝城店),3条评价,￥0,冰淇淋,西环/香港大学,https://www.dianping.com/shop/H8fdQ4EnBfzQ18jo,http://qcloud.dpfile.com/pc/8CsHDFwKg6DTRLyZ4ehWErojV4h5K8wMCAnEFUycyvxFEh9gDnVrGIULq943m8ZxbKcq9vnEaGy3xLEf-_v_oA.jpg,3.0
H27jD52TtDnlFrBJ,Châteraisé,41条评价,￥37,甜点,东涌,https://www.dianping.com/shop/H27jD52TtDnlFrBJ,http://qcloud.dpfile.com/pc/xrbF790zam-x9wUMbNk3xmMJXWLFJcUIp8_myUf3r-wJss484GeC-uwoKU3svis-bKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
l31M6hRCw5esfz1P,富豪雪糕流动车,16条评价,￥8,冰淇淋,浅水湾/赤柱,https://www.dianping.com/shop/l31M6hRCw5esfz1P,http://qcloud.dpfile.com/pc/KrH69T4rNBCHTOxbq6tsuSrJwiLRI7bL9bQS_E0ftFWy70VzwHwZJS5WbgX4LWBLbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
H7V6NA8Eek6KX58A,Chateraise(灣仔莊士敦道店),11条评价,￥18,冰淇淋,湾仔/铜锣湾,https://www.dianping.com/shop/H7V6NA8Eek6KX58A,http://qcloud.dpfile.com/pc/yICc5RgKQ8UgsSAYOSoS_TalS00xqcx1lvznK_11r8Hn7KyOlI1ij2XoKcz4_ro3bKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
H4ncfyGjQrBLYLlm,Mamma Mia Gelato,2条评价,￥0,冰淇淋,元朗/天水围,https://www.dianping.com/shop/H4ncfyGjQrBLYLlm,https://img.meituan.net/dpgroup/a3a60f0809e298a1ec75c23d9a6ae03f485828.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H2ksmBRdbTrcqrVY,Elephant Grounds(STARSTREET),329条评价,￥129,咖啡厅,湾仔/铜锣湾,https://www.dianping.com/shop/H2ksmBRdbTrcqrVY,http://qcloud.dpfile.com/pc/_mHqRXh0GA65gx7ZFRukZCgAUIWENOHnMJCyURf2kSJ-RM1DpXZt13NUAK0r0kjCbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5
l3bukB8BLpDwn4iZ,哈根达斯(旺角MOKO新世纪广场店),25条评价,￥56,冰淇淋,旺角/太子,https://www.dianping.com/shop/l3bukB8BLpDwn4iZ,http://qcloud.dpfile.com/pc/4uzUDcrLMCeIlbBP54BI0S-vjmgMbvc_HVvQvTIUE-Q0pUlE80XOPlInPTnkJtEjbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5
l1rzeKLwjljsYHuW,Venchi,59条评价,￥58,冰淇淋,九龙塘/石硖尾,https://www.dianping.com/shop/l1rzeKLwjljsYHuW,http://qcloud.dpfile.com/pc/BT8CrtxkMqIgxOCDL3anyErKi46HfhT91Jf1G9xf3Ss0pUlE80XOPlInPTnkJtEjbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5
H2bsyqRzq1oAWk6y,Cupping Room(故宫博物馆店),204条评价,￥128,咖啡厅,油麻地/佐敦,https://www.dianping.com/shop/H2bsyqRzq1oAWk6y,http://qcloud.dpfile.com/pc/PQLDfqc4Vu1Z1juA3e-KNMMbdjgRkZazf76ybbW_xtS8QDOfHvr0HFPbgU8uhSebbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
k9QxGJzfSoeQaaHf,松记糖水店(旺角店),128条评价,￥50,甜点,旺角/太子,https://www.dianping.com/shop/k9QxGJzfSoeQaaHf,http://qcloud.dpfile.com/pc/eQThyQdFglpPHeHx4HOKQngYe_FIIs2t3Wu3mV24daOmunJDrBxAOxBGYM85OBh1bKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
HakmKwvPCiO5VPgQ,Venchi(18号太古城中心),10条评价,￥83,冰淇淋,鲗鱼涌/太古,https://www.dianping.com/shop/HakmKwvPCiO5VPgQ,http://qcloud.dpfile.com/pc/DS10CNN8XSfy_3SdsZd99j8hI0fXB0yohXgioLOwTY-x-vxa7-jRdMqvX-dxFsWzbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
l1yVx9kbW9kBX0wE,Milk Top,5条评价,￥0,冰淇淋,湾仔/铜锣湾,https://www.dianping.com/shop/l1yVx9kbW9kBX0wE,http://qcloud.dpfile.com/pc/xXS7eZc2at6LWqWTyxIWMMsVXYgicmeI1pHEa_NCOF8JBPuxaw_ytQFAmeRggNhObKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
