店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
iMkTAu5BSRzw02qn,麦当劳(滨江道店),1321条评价,￥27,西式快餐,和平路,https://www.dianping.com/shop/iMkTAu5BSRzw02qn,https://img.meituan.net/content/641681971035e5f101fce48348cad9dc164377.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G8QxNlwwlnjY6j8Q,北野家·生乳舒芙蕾专门店(天津吉利大厦店),1066条评价,￥24,甜品,滨江道,https://www.dianping.com/shop/G8QxNlwwlnjY6j8Q,https://p0.meituan.net/biztone/38744d93a75cf277254b57399e042a82136856.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H3nz7xJrUS0hc7t2,肯德基(环河北路店),390条评价,￥33,西式快餐,空港经济区,https://www.dianping.com/shop/H3nz7xJrUS0hc7t2,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l26DWFJWwUmnJbbt,哈根达斯(梅江环宇城店),183条评价,￥54,冰淇淋,梅江会展中心,https://www.dianping.com/shop/l26DWFJWwUmnJbbt,https://p0.meituan.net/biztone/6b737092df5ed84203c0c361dbe3cff2631778.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H2Qvd5AvHGXS0sgp,BUTTERFUL&CREAMOROUS 黄油与面包(天河城店),2576条评价,￥54,面包烘焙,和平路,https://www.dianping.com/shop/H2Qvd5AvHGXS0sgp,http://p0.meituan.net/merchant/48e84c99332ebc6249c281d6d54cbc5367054.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l3oBmHNe3d4U9lbh,雪沫乳花(武清万达店),56条评价,￥14,酸奶,北郑/泉州北路,https://www.dianping.com/shop/l3oBmHNe3d4U9lbh,http://p0.meituan.net/merchant/f33b192005c32c07461f11d798d21bf120744.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
FMLIyigaRws3bJxw,麦当劳(社会山店),700条评价,￥28,西式快餐,张家窝/天津南站,https://www.dianping.com/shop/FMLIyigaRws3bJxw,https://img.meituan.net/content/641681971035e5f101fce48348cad9dc164377.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H9QjBY8rr8S4tpNk,GODIVA(海信广场店),831条评价,￥63,冰淇淋,小白楼,https://www.dianping.com/shop/H9QjBY8rr8S4tpNk,https://img.meituan.net/content/a6419cfb6990ec16756c2aa6e89e680f128910.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
i7sI0F3cPtpBPcjG,Apollo Planet 阿波罗星球冰淇淋(津南永旺店),73条评价,￥29,冰淇淋,永旺商圈,https://www.dianping.com/shop/i7sI0F3cPtpBPcjG,https://p0.meituan.net/biztone/62ae84e125078fb679512438e48e3924654923.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l7dxgpQxlaLoPdvf,DQ·蛋糕·冰淇淋(天津滨海城市广场店),2115条评价,￥19,冰淇淋,空港/华明镇,https://www.dianping.com/shop/l7dxgpQxlaLoPdvf,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H3tSInTtfCWRYSAH,波比艾斯(天津津南永旺梦乐城店),434条评价,￥15,冰淇淋,永旺商圈,https://www.dianping.com/shop/H3tSInTtfCWRYSAH,https://img.meituan.net/content/9b9b7a1d5bbd8e5839b0e497b413050e112599.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
