店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
H9J0bele41dDHif8,麦当劳(南京新尧金地广场店),195条评价,￥30,西式快餐,尧化门街区,https://www.dianping.com/shop/H9J0bele41dDHif8,https://img.meituan.net/content/641681971035e5f101fce48348cad9dc164377.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H9EbNnKus566b2SH,铭果屋·铜锣烧专门店(河西万达店),655条评价,￥20,小吃快餐,河西,https://www.dianping.com/shop/H9EbNnKus566b2SH,http://p0.meituan.net/biztone/1075609868_1683250127705.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k2j0NyLeiKKozpUi,台湾深藏,3594条评价,￥18,茶饮果汁,新街口地区,https://www.dianping.com/shop/k2j0NyLeiKKozpUi,http://p1.meituan.net/merchant/02934a456c25a9a2dfd48967444da63375691.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G84qAMjVZBsteKwD,SWOOP FACTORY,1516条评价,￥35,咖啡厅,雨润大街,https://www.dianping.com/shop/G84qAMjVZBsteKwD,https://img.meituan.net/content/6a069c3a4d170329b87c21c5b6c89a5b425769.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k64iLOuAFDt2zvFz,红跑车蛋糕世界(仙林店),2155条评价,￥36,面包烘焙,仙林大学城,https://www.dianping.com/shop/k64iLOuAFDt2zvFz,https://img.meituan.net/content/70883baedfac9338835d387fe52c8b571947628.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G2IkkDUu3AU47XTF,俄士厨房(景枫中心店),5379条评价,￥127,俄罗斯菜,百家湖,https://www.dianping.com/shop/G2IkkDUu3AU47XTF,https://img.meituan.net/content/b1049ba2580514aa17e0321066de35a7112159.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H7E61W1DZft5cwhU,桂满陇·海市蜃楼·黑金(国金店),2971条评价,￥145,浙菜,江东中路/河西大街,https://www.dianping.com/shop/H7E61W1DZft5cwhU,https://img.meituan.net/content/60a3b8ef15746d43c10b9bf954f580f81418033.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
l3aPNh0SZHuSD1v6,点都德(江宁金鹰店),9133条评价,￥90,粤式茶点,百家湖,https://www.dianping.com/shop/l3aPNh0SZHuSD1v6,https://img.meituan.net/content/f57317ada33e8433d1e05708076e12b047455.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
Hapgct0wOh8FGyqt,NEWSROOM中国式咖啡(芥子园店),716条评价,￥44,咖啡厅,秦虹村/中华门,https://www.dianping.com/shop/Hapgct0wOh8FGyqt,http://p0.meituan.net/merchant/928a59d6b0e823a0972918006556b2c38364630.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
j7VkhWXfdJMBCr8g,科学咖啡厅,1726条评价,￥33,咖啡厅,高楼门,https://www.dianping.com/shop/j7VkhWXfdJMBCr8g,http://p1.meituan.net/merchant/6987716097df5d6e87b8ae94763547db415581.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k5y0gicusy4ewscy,奈雪的茶(雨花吾悦广场店),476条评价,￥21,茶饮果汁,板桥,https://www.dianping.com/shop/k5y0gicusy4ewscy,https://img.meituan.net/content/afa9baa79be5d41300893ad90c2e6f0c304167.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k5rIjDdWwGgkmARr,桂记复兴园糕团(科巷店),1778条评价,￥24,面包烘焙,常府街/长白街,https://www.dianping.com/shop/k5rIjDdWwGgkmARr,https://p0.meituan.net/biztone/8651920f147497ad90d4c337eb224b69342385.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G8ZhNcY8cDc8QBdV,曼奈·肉桂厨房(华采天地店),5317条评价,￥82,东南亚菜,江东中路/河西大街,https://www.dianping.com/shop/G8ZhNcY8cDc8QBdV,https://img.meituan.net/content/90e068546b4d58d9ba19802c27b87946991635.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k7hfXH3FBm7SlOWO,未见山·东郊书房,668条评价,￥142,私房菜,玄武区,https://www.dianping.com/shop/k7hfXH3FBm7SlOWO,http://p0.meituan.net/merchant/067488b2e7655c70ba4f89958795955a866071.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
G3DbVe4Ukfu5rPkM,江南里(仙林金鹰店),4110条评价,￥81,浙菜,仙林大学城,https://www.dianping.com/shop/G3DbVe4Ukfu5rPkM,https://img.meituan.net/content/329f1063fa7b8716512f8f1a3c8e013f2406899.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5.0
l8Bj6ZVZnepF50Lu,泸溪河桃酥(鼓楼湖北路店),345条评价,￥28,面包烘焙,山西路/湖南路,https://www.dianping.com/shop/l8Bj6ZVZnepF50Lu,https://img.meituan.net/content/c5d3e4abeecc79fcb944f1c77a18595f145889.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G9LekkPWaFbobGMl,蝉月·和牛やきにく(世茂滨江店),968条评价,￥201,日式烧烤/烤肉,热河南路/三汊河,https://www.dianping.com/shop/G9LekkPWaFbobGMl,http://p0.meituan.net/biztone/756991969_1675346933275.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k1zz7clWXCI4hJKd,必胜客(江宁欧尚店),1542条评价,￥66,比萨,河定桥,https://www.dianping.com/shop/k1zz7clWXCI4hJKd,https://img.meituan.net/content/6ff9e7386f45f9ee15e042cc1792cf5551021.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
EkbAsL96C0DT683d,吕氏疙瘩汤·新派鲁菜(南京首店),5127条评价,￥69,鲁菜,万寿商业街,https://www.dianping.com/shop/EkbAsL96C0DT683d,https://img.meituan.net/content/45045f5df4bb28d09e6ad4476d8dd2d0333116.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H2A89WN2nyOXA2x5,恒信牛奶甜品(南京总店),5276条评价,￥26,甜品,升州路/集庆路,https://www.dianping.com/shop/H2A89WN2nyOXA2x5,http://p0.meituan.net/merchant/72f6fad4d921219074f8841d67d6f86a396702.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k1s2ivbaFL4nCovW,麦当劳(铜山地铁站店),172条评价,￥27,西式快餐,铜山镇,https://www.dianping.com/shop/k1s2ivbaFL4nCovW,https://img.meituan.net/content/641681971035e5f101fce48348cad9dc164377.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H5tFxebmIr2QCxRB,CoCo都可(迈皋桥地铁站店),823条评价,￥14,茶饮果汁,迈皋桥老街,https://www.dianping.com/shop/H5tFxebmIr2QCxRB,https://img.meituan.net/content/4f13eb62853aad0a859fc8f1612d514119170.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
EzKKkuB9fgZfWiv7,BABURGER八焱牛肉汉堡,169条评价,￥19,西式快餐,新街口/德基广场,https://www.dianping.com/shop/EzKKkuB9fgZfWiv7,https://p0.meituan.net/biztone/89c10e2c51cc8edfc888e1650a869645568123.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H4P9RpfgMHQHUtFQ,鮮芋仙(南京马群花园城店),117条评价,￥27,甜品,马群街道,https://www.dianping.com/shop/H4P9RpfgMHQHUtFQ,https://img.meituan.net/content/ca01a1f49b30de39b665ff607dca823696377.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l3TBBmbmcqUdny2z,南京丽思卡尔顿酒店·Lavandula馨逸全日餐厅,2968条评价,￥331,西餐,新街口/德基广场,https://www.dianping.com/shop/l3TBBmbmcqUdny2z,https://img.meituan.net/msmerchant/59f98a3293d3dfd435d63f1fc29fcb5f530886.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
H5p6j9IhTLUXMyrW,汉堡王(南京森林摩尔店),4568条评价,￥28,西式快餐,森林摩尔商业街区,https://www.dianping.com/shop/H5p6j9IhTLUXMyrW,https://img.meituan.net/content/29345cf76350d7d96a091dee5e469017164687.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
