店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
Ga1j93UXh1lvmJdG,寻觅甜心·生日蛋糕(七星店),1条评价,￥43,甜品,理工大学屏风校区,https://www.dianping.com/shop/Ga1j93UXh1lvmJdG,https://img.meituan.net/content/8cfab417de6a8a2beadf6045a9ccceff46046.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k9OI84OvFIl0yNe9,华莱士·全鸡汉堡(瓦窑店),3350条评价,￥14,西式快餐,红街商业街,https://www.dianping.com/shop/k9OI84OvFIl0yNe9,https://img.meituan.net/content/58573d96e6df379a2ec92e0c09dedfab64468.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H8jdfC6PNUU0QD2n,美其林(吾悦广场店),18条评价,￥17,茶饮果汁,吾悦广场,https://www.dianping.com/shop/H8jdfC6PNUU0QD2n,http://p0.meituan.net/biztone/1996042935_1625922975995.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k1WKscDbOted0GP6,必胜基(平乐店),88条评价,￥17,快餐简餐,平乐县中心城区,https://www.dianping.com/shop/k1WKscDbOted0GP6,https://img.meituan.net/content/9c9fb5a7fe0cb7cf16d7ce6fce7ebf69448401.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
HaJ5ZtMGT1QQ6Nxa,宜品丰(穿山店),3条评价,￥11,快餐简餐,七星区,https://www.dianping.com/shop/HaJ5ZtMGT1QQ6Nxa,http://p0.meituan.net/wmproduct/bdf6e58156d70c447102f11247b89378282880.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k7I1i2lwfAPDkVx0,小沫优焙熊·创意生日蛋糕定制(秀峰店),178条评价,￥19,面包烘焙,桂林站,https://www.dianping.com/shop/k7I1i2lwfAPDkVx0,https://img.meituan.net/content/06c20472be29bece2ed8a3d55acae211571588.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G71N2KuFWU90VWW9,味美冰淇淋,-,￥0,冰淇淋,叠彩区,https://www.dianping.com/shop/G71N2KuFWU90VWW9,http://p1.meituan.net/searchscenerec/268fcf0cf9da6ee9de81082cd414d859167595.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
H92b86QN2FZjaach,幸福滋味蛋糕店(桂林店),51条评价,￥89,面包烘焙,北极广场,https://www.dianping.com/shop/H92b86QN2FZjaach,http://p0.meituan.net/content/142b23bddc82db0f987c70a74761b0232882567.gif%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G6cefZEhfUsL34Zr,秘境鹿屿CAKE生日蛋糕·冰淇淋·动物奶油(桂林七星区...,3条评价,￥0,面包烘焙,广西师大/三里店广场,https://www.dianping.com/shop/G6cefZEhfUsL34Zr,https://img.meituan.net/content/044672628cd66274e4c28ba4bd32e0e291968.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.0
laiSUw5Yd5ubAAPN,蜜雪冰城(文化宫名品街店),613条评价,￥6,茶饮果汁,中心广场/两江四湖,https://www.dianping.com/shop/laiSUw5Yd5ubAAPN,https://img.meituan.net/content/7c09cb50827b4a5faf3c0b776c39d593167846.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
iIB0ZRHopDEwONN0,爱格·动物奶油生日蛋糕(中心广场店),59条评价,￥20,面包烘焙,中心广场/两江四湖,https://www.dianping.com/shop/iIB0ZRHopDEwONN0,https://p0.meituan.net/biztone/6ec7be44ec081454cb27f6d091c3bd5b294718.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k9tqndQpo9znMOCg,ihome大家庭(奇峰小筑店),34条评价,￥15,面包烘焙,广西师大/三里店广场,https://www.dianping.com/shop/k9tqndQpo9znMOCg,https://img.meituan.net/content/325c9971271244a4f7ab175ad1a686f8234106.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G6fEuQAMbpg9C89X,益禾堂(太平路店),95条评价,￥10,茶饮果汁,中心广场/两江四湖,https://www.dianping.com/shop/G6fEuQAMbpg9C89X,https://img.meituan.net/content/64165d9a3bf8c7a525f9ddade93f300d117078.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
kaKmXwpcX4vduIg5,大桂冰冰淇淋(华润店),1条评价,￥14,冰淇淋,桂林站,https://www.dianping.com/shop/kaKmXwpcX4vduIg5,http://p0.meituan.net/biztone/43f720370aeeb4959af99fdec15fa6cc64479.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
k8gDKdRTWZjzTU5t,小沫优焙熊·创意生日蛋糕定制(普罗旺斯店),46条评价,￥39,面包烘焙,万福广场,https://www.dianping.com/shop/k8gDKdRTWZjzTU5t,https://img.meituan.net/content/06c20472be29bece2ed8a3d55acae211571588.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l6QLo65slB5Q8llz,宜品丰(彰泰睿城店),8条评价,￥11,快餐简餐,广西师大/三里店广场,https://www.dianping.com/shop/l6QLo65slB5Q8llz,http://p0.meituan.net/wmproduct/bdf6e58156d70c447102f11247b89378282880.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k4mAtEIn7zPpcoSg,宜品丰(乐群路店),100条评价,￥6,小吃面食,中心广场/两江四湖,https://www.dianping.com/shop/k4mAtEIn7zPpcoSg,http://p0.meituan.net/wmproduct/bdf6e58156d70c447102f11247b89378282880.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
GaO9lBh8PsQ1Vvoq,糕小爱·动物奶油生日蛋糕定制(雁山师大店),439条评价,￥37,面包烘焙,大学城,https://www.dianping.com/shop/GaO9lBh8PsQ1Vvoq,https://img.meituan.net/content/d6b54be3f8f6d3af8cf4f46ca17006ea97516.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G1UzMXsT79Z9lFSb,君再来冰淇淋经营部(环城北一路店),4条评价,￥0,冰淇淋,北极广场,https://www.dianping.com/shop/G1UzMXsT79Z9lFSb,http://qcloud.dpfile.com/pc/548yzi6ND1T8J-eEvAVky0FQPfw301tF-yyznLq7bXfv0FK4tIzFYq6TBNOPIzR0bKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
l9ldEdAAyInYu80y,贪吃猫(兴坪古镇8分店),15条评价,￥23,快餐简餐,兴坪古镇/阳朔高铁站,https://www.dianping.com/shop/l9ldEdAAyInYu80y,http://p0.meituan.net/poipicadd/10d20c5a5492c8ce368d5e49310cf202304808.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l3nmm7IjRJYHsbpo,宜品丰(穿山店),61条评价,￥8,小吃面食,万达广场,https://www.dianping.com/shop/l3nmm7IjRJYHsbpo,http://p0.meituan.net/wmproduct/9781944f3dc5c49e556763d3a760f143110128.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
jRNCD5M85UcYNejU,宜品丰(会仙店),43条评价,￥12,快餐简餐,广西师大/三里店广场,https://www.dianping.com/shop/jRNCD5M85UcYNejU,http://p0.meituan.net/wmproduct/bdf6e58156d70c447102f11247b89378282880.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G4vHQ6kCYGkrXkOr,宜品丰(漓江路店),14条评价,￥11,快餐简餐,会展中心/甲天下广场,https://www.dianping.com/shop/G4vHQ6kCYGkrXkOr,http://qcloud.dpfile.com/pc/ilkohGJjn0ApwlruqsSmJsvks2DCEhftc0ZqC1E0tG6nFkyTec5LXfVc9Lvl-1ZObKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
lagkvCl0Lk1e5ei5,快乐冰(灵北店),1条评价,￥71,超市便利,西环路,https://www.dianping.com/shop/lagkvCl0Lk1e5ei5,http://p0.meituan.net/dpmerchantpic/13bd1ce749f9b73ec4771aa65951814258164.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,0.0
l2Sx61n9hrE9kKu1,安妮贝可生日蛋糕(临桂区店),50条评价,￥50,面包烘焙,临桂区中心城区,https://www.dianping.com/shop/l2Sx61n9hrE9kKu1,https://img.meituan.net/content/2910702197cfb302f1cc6ea2263bcfd51007973.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
