店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
G6O9a1KLzNwnpwd1,波比艾斯(重庆悦荟广场甜品站),57条评价,￥14,冰淇淋,东原新新PARK,https://www.dianping.com/shop/G6O9a1KLzNwnpwd1,https://img.meituan.net/content/9b9b7a1d5bbd8e5839b0e497b413050e112599.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H5r4bUTqu0ectcr3,北野家·生乳舒芙蕾专门店(云领天街店),270条评价,￥19,甜品,二郎,https://www.dianping.com/shop/H5r4bUTqu0ectcr3,https://p0.meituan.net/biztone/4816ea897c6775a7649b09c509fd6179153228.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k4GgHrv5qccewxY0,La cucina di Voila(上域街店),1416条评价,￥114,西餐,龙头寺,https://www.dianping.com/shop/k4GgHrv5qccewxY0,http://p0.meituan.net/merchant/98bcf0ca2282c4c4471a05a86c40c43b312514.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
Ganehkko8bH9M1bC,甜事歪理·TSWL(南坪店),517条评价,￥70,甜品,万达广场,https://www.dianping.com/shop/Ganehkko8bH9M1bC,http://p0.meituan.net/merchant/eae7b1a3d6cbd4632398abc1cbfde0f776999.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
jVS2gTuXKQx1wbTG,波比艾斯(重庆巴南万达甜品站),14条评价,￥14,冰淇淋,龙洲湾,https://www.dianping.com/shop/jVS2gTuXKQx1wbTG,https://img.meituan.net/content/9b9b7a1d5bbd8e5839b0e497b413050e112599.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G7oW9dnECs0E8ttE,DQ·蛋糕·冰淇淋(华熙live店),14条评价,￥30,冰淇淋,鱼洞中学,https://www.dianping.com/shop/G7oW9dnECs0E8ttE,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k4P5KgCzP3FaLrBi,DQ·蛋糕·冰淇淋(江北机场T2A出发店),82条评价,￥28,冰淇淋,空港广场,https://www.dianping.com/shop/k4P5KgCzP3FaLrBi,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H5xgGWFmQYseBOoU,NAYA Land舒芙蕾专门店(重庆万象城店),901条评价,￥39,甜品,谢家湾,https://www.dianping.com/shop/H5xgGWFmQYseBOoU,https://img.meituan.net/content/586ecf03bc79ea2d2f34ce1a420a26a1376385.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k92TFI7SlmSXgzTf,SORA&KUMO 青空白雲(重庆光环店),706条评价,￥28,甜品,北部新区,https://www.dianping.com/shop/k92TFI7SlmSXgzTf,https://img.meituan.net/content/cb558a706543aebe09880626d04705ab46128.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l73VUMJI1yhGynuL,DQ·蛋糕·冰淇淋(万州万达店),556条评价,￥24,冰淇淋,万达广场/移民广场,https://www.dianping.com/shop/l73VUMJI1yhGynuL,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k9FhHOOAwXkkyYBJ,茶颜悦色(龙湖西城天街店),583条评价,￥19,茶饮果汁,杨家坪,https://www.dianping.com/shop/k9FhHOOAwXkkyYBJ,http://qcloud.dpfile.com/pc/OIdAXoON_XWu-I3G30rw8JVkiCA7w5MwmH_TyZONELvYhFiaoIo7CDY1oulrNx6YbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
l4q1jSEVPKcIKqWe,麦当劳(北城天街店),702条评价,￥31,西式快餐,观音桥,https://www.dianping.com/shop/l4q1jSEVPKcIKqWe,https://img.meituan.net/content/a0466dd39902b8ebc4982a274e874c6121444.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G7lMXmAwQOtU0crc,Shake Shack(重庆万象城店),3287条评价,￥67,西式快餐,谢家湾,https://www.dianping.com/shop/G7lMXmAwQOtU0crc,https://img.meituan.net/content/dd73b25f59e728288fc3e332036f3147184482.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k4TVh0vNHgNBv4O9,肯德基(九龙广场店),543条评价,￥36,西式快餐,动物园,https://www.dianping.com/shop/k4TVh0vNHgNBv4O9,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
