店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
k31ZWSFCKJEvzGoj,虾吃虾涮(MM3店),2120条评价,￥84,虾蟹火锅,新市区,https://www.dianping.com/shop/k31ZWSFCKJEvzGoj,http://p0.meituan.net/biztone/74408740_1626583047793.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G3Ox5TLIKABzOct0,汉堡王(时代广场店),618条评价,￥36,西式快餐,红山路,https://www.dianping.com/shop/G3Ox5TLIKABzOct0,https://img.meituan.net/content/fd7e2333305ac8c45a8236add6d2cf7b42212.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k1SkKRVd5pI2RMZ3,汤之元碳酸温泉酒店,99条评价,￥196,洗浴中心,米东区中心城区,https://www.dianping.com/shop/k1SkKRVd5pI2RMZ3,http://p1.meituan.net/dpmerchantpic/15b145a126f769bd2d43c37306bb18271702809.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l5o2XUMRA7v3gX6l,疯鱼军团·正宗烤鱼(铁路局店),3774条评价,￥67,烤鱼,河南西路,https://www.dianping.com/shop/l5o2XUMRA7v3gX6l,https://p0.meituan.net/biztone/84a6c91855574380d00c809735e8e8a3183816.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
lamkwdNBVtjK7gum,蜀香门府(乐驿文旅小镇店),390条评价,￥77,四川火锅,新市区,https://www.dianping.com/shop/lamkwdNBVtjK7gum,http://p0.meituan.net/biztone/1144752196_1700301768148.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
HaK9bhqUjLu8KRir,辣派火锅冒菜麻辣香锅,2182条评价,￥49,干锅/香锅,鲤鱼山路,https://www.dianping.com/shop/HaK9bhqUjLu8KRir,https://p0.meituan.net/biztone/2be4968b76c3412c2110b8033da97b13367713.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k5BpQy7ChlB8Xxho,西北石油酒店自助,1436条评价,￥118,自助餐,河南东路,https://www.dianping.com/shop/k5BpQy7ChlB8Xxho,http://p1.meituan.net/merchant/1e8fb49917dd430c52ea64062a65722f48245.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l6RPdHuEkFzwzwbc,必胜客(中山店),538条评价,￥77,比萨,中山路,https://www.dianping.com/shop/l6RPdHuEkFzwzwbc,https://img.meituan.net/content/6ff9e7386f45f9ee15e042cc1792cf5551021.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k2MLROREMlPdyTGT,爱乐哆芝披萨,196条评价,￥25,西餐,新疆大学,https://www.dianping.com/shop/k2MLROREMlPdyTGT,https://p0.meituan.net/biztone/39d2e934f027fd046c0841be0fc2639054301.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H7334uOnEKS6othx,一号桥涮烤欢乐餐吧(米东印象店),1706条评价,￥90,火锅,米东区,https://www.dianping.com/shop/H7334uOnEKS6othx,http://p1.meituan.net/dealwatera/39146a5ae1ab64c30df994f27f805a9e54166.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G1t6deaIRTxIGVVG,沙柳花秘制烤鱼火锅(仓房沟店),1044条评价,￥78,重庆火锅,仓房沟,https://www.dianping.com/shop/G1t6deaIRTxIGVVG,http://p0.meituan.net/biztone/936331356_1724250385935.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k2lrFWWhB8W5bvdP,龙焱香火锅串串,194条评价,￥76,串串香,建设路,https://www.dianping.com/shop/k2lrFWWhB8W5bvdP,https://img.meituan.net/msmerchant/fbf4c32f13f977b170390a85faa16fe3408584.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H9NN7AjYa6DZG7m2,那家小锅回转火锅(莱茵庄园店),445条评价,￥48,小火锅,地窝堡国际机场,https://www.dianping.com/shop/H9NN7AjYa6DZG7m2,http://p0.meituan.net/merchant/4d96215b6e16caec7812c680d60524ba355243.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l8m5B190K8mXMFAU,巴依烤铺(宝山路店),77条评价,￥102,烤串,宝山路,https://www.dianping.com/shop/l8m5B190K8mXMFAU,https://img.meituan.net/content/7ef65f155bcbe76042d7b997f80ed8841226089.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H4GoaGeqpZLmuVk3,百富烤霸 烤鸡汉堡(天津路店),2370条评价,￥41,快餐简餐,天津路,https://www.dianping.com/shop/H4GoaGeqpZLmuVk3,http://p0.meituan.net/merchant/7e9d049693d892280974f5f3b1d6dc90280976.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
lahKfdhrJkSi5Bln,花榕稻青花椒烤鱼,561条评价,￥68,烤鱼,长春路,https://www.dianping.com/shop/lahKfdhrJkSi5Bln,http://p1.meituan.net/biztone/643389522_1630978403756.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l8tdVHejHcBtrDKC,汉堡王(德汇万达广场店),293条评价,￥43,西式快餐,长江路,https://www.dianping.com/shop/l8tdVHejHcBtrDKC,https://img.meituan.net/content/fd7e2333305ac8c45a8236add6d2cf7b42212.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
kaDiBt9huvzv2xnF,沪上阿姨·精选茶饮(美美2购物中心店),126条评价,￥12,茶饮果汁,友好,https://www.dianping.com/shop/kaDiBt9huvzv2xnF,https://img.meituan.net/content/78c48f77baaae6547d9d6604f593cb9a175094.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l6nYLtf3Q5ptL0Cb,希梵尼Cake动物奶油·蛋糕·甜品(新市区店),124条评价,￥60,面包烘焙,新市区,https://www.dianping.com/shop/l6nYLtf3Q5ptL0Cb,https://img.meituan.net/content/1904fbd1e0daa5fa7a50885c55e54eb2281844.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H9FuYivySBQojbP7,百富烤霸 烤鸡汉堡(喀什西路华润店),3190条评价,￥35,快餐简餐,喀什西路,https://www.dianping.com/shop/H9FuYivySBQojbP7,http://p0.meituan.net/merchant/7e9d049693d892280974f5f3b1d6dc90280976.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H3AUpsuCZV2mAVLY,MonologOfBeans 豆子的独白 Cafe&Bar,104条评价,￥35,咖啡厅,温泉路,https://www.dianping.com/shop/H3AUpsuCZV2mAVLY,http://p0.meituan.net/merchant/d05615dc3cb5afba90dee4d86991f7fd1625788.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H7gLQt07jiaRx93b,美瑟达咖啡 Meseta Coffee(大湾印象店),67条评价,￥35,咖啡厅,大湾,https://www.dianping.com/shop/H7gLQt07jiaRx93b,http://p1.meituan.net/merchant/81139145632e42d10a3021bcfaf98834666292.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k2MkYeMKsvEbgS4c,百富烤霸 烤鸡汉堡(北晟广场店),362条评价,￥39,快餐简餐,克拉玛依西路,https://www.dianping.com/shop/k2MkYeMKsvEbgS4c,http://p0.meituan.net/merchant/7e9d049693d892280974f5f3b1d6dc90280976.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k2kx3ZWww0knaL7D,丝路语肥牛(上沙河米泉店),348条评价,￥66,快餐简餐,米东区,https://www.dianping.com/shop/k2kx3ZWww0knaL7D,http://p0.meituan.net/bbia/62014fa74f9fe4c8cf915a96da4a4f1980903.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
l6fLw4kumd9544MM,双节美食文化,401条评价,￥39,羊蝎子火锅,大湾,https://www.dianping.com/shop/l6fLw4kumd9544MM,http://p0.meituan.net/biztone/1904328476_1688722921000.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
EnqJGtgs2YuD3Rs7,文创红山,22条评价,￥26,咖啡厅,红山路,https://www.dianping.com/shop/EnqJGtgs2YuD3Rs7,http://p1.meituan.net/merchant/c58ed53c67736540198d398db0d59374346572.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
