店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
k5BoemPImfzuFzJ1,谷谷熊の冰淇淋(欧亚新生活购物广场店),1条评价,￥21,冰淇淋,南湖公园,https://www.dianping.com/shop/k5BoemPImfzuFzJ1,http://p1.meituan.net/poipicadd/e8f81a4c6deb9ab1989203ac29f1652a128081.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k4Vu8e9eT8lo4zPq,小姑娘冰淇淋(西朝阳路店),4条评价,￥9,冰淇淋,建设街,https://www.dianping.com/shop/k4Vu8e9eT8lo4zPq,http://p0.meituan.net/xianfu/a011d483fbd858b154391ce3bd1c4986422796.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
Ga6WfH7n2aS2zTuH,LONELY ROAD CAFE,250条评价,￥49,咖啡厅,桂林路,https://www.dianping.com/shop/Ga6WfH7n2aS2zTuH,http://p0.meituan.net/merchant/d725fed3bd09125945703edeabffee7a394353.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k1je1Y0ARE70jwSy,DQ·蛋糕·冰淇淋(北湖吾悦店),155条评价,￥19,冰淇淋,北湖,https://www.dianping.com/shop/k1je1Y0ARE70jwSy,https://img.meituan.net/content/5da0ad18e45d732653c64ff4c578cf33164900.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H7whxNmSiDQfGtvP,八喜冰淇淋蛋糕(二道店),101条评价,￥87,面包烘焙,二道区,https://www.dianping.com/shop/H7whxNmSiDQfGtvP,https://img.meituan.net/content/44ff82928688c5d862eae3d0de8d5d86121758.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H5XVnVo4E3cA3HEX,麦当劳(长春博文路栖乐荟店),118条评价,￥26,西式快餐,硅谷大街,https://www.dianping.com/shop/H5XVnVo4E3cA3HEX,https://img.meituan.net/content/4eb7d42af7bab89a5c593940e5be4e4a158146.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
HaAmfetwhuRHoS02,肯德基(万象城店),122条评价,￥27,西式快餐,南岭,https://www.dianping.com/shop/HaAmfetwhuRHoS02,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
E45sf5gOeHFayaPt,蜜雪冰城(居然世界里店),131条评价,￥6,茶饮果汁,朝阳区,https://www.dianping.com/shop/E45sf5gOeHFayaPt,https://img.meituan.net/content/7c09cb50827b4a5faf3c0b776c39d593167846.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G7EGTe2ZQ0MQptXY,蜜雪冰城(新天地购物公园店),147条评价,￥7,冰淇淋,新春,https://www.dianping.com/shop/G7EGTe2ZQ0MQptXY,https://img.meituan.net/content/7c09cb50827b4a5faf3c0b776c39d593167846.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k6t0uzSpKcI5Jq1d,肯德基(中海店),601条评价,￥34,西式快餐,世荣路/南三环,https://www.dianping.com/shop/k6t0uzSpKcI5Jq1d,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l2YyUDAZnKgEOhom,哈根达斯(万象城店),120条评价,￥56,冰淇淋,全安广场,https://www.dianping.com/shop/l2YyUDAZnKgEOhom,https://p0.meituan.net/biztone/6b737092df5ed84203c0c361dbe3cff2631778.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
ELpfNvgwaux3Esm6,满记甜品(吉林长春摩天活力城店),243条评价,￥35,甜品,珠海路/经济开发区,https://www.dianping.com/shop/ELpfNvgwaux3Esm6,https://p0.meituan.net/biztone/ed1aa032953a0e3ade8691f58a477910675189.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G1qiZPAsd55DNaO9,完达山乳此新鲜(德惠住邦店),4条评价,￥10,茶饮果汁,市政府,https://www.dianping.com/shop/G1qiZPAsd55DNaO9,https://p0.meituan.net/biztone/ccd28cf21ee8b7e3ae08242108e7583c519020.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
k3IrCPYMMrmAvgq0,欧福雪糕批发(万龙第五城店),3条评价,￥10,冰淇淋,雁鸣湖/柳影路,https://www.dianping.com/shop/k3IrCPYMMrmAvgq0,http://p0.meituan.net/poimerchant/2044f74c7e9f7b8a9a1b81a0e2273b1471741.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.0
k59MWd1c6of3ICOI,北野家生乳舒芙蕾,110条评价,￥19,甜品,桂林路,https://www.dianping.com/shop/k59MWd1c6of3ICOI,https://p0.meituan.net/biztone/c70b46feab74b2bf100551ab5b08fefd1344141.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G4qp64ns6CIGPxIo,DQ·蛋糕·冰淇淋(华生购物中心店),169条评价,￥21,冰淇淋,公主岭市,https://www.dianping.com/shop/G4qp64ns6CIGPxIo,https://img.meituan.net/content/5da0ad18e45d732653c64ff4c578cf33164900.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
jE5UH5kNphF7u1IJ,i moutai 茅台冰淇淋旗舰店,105条评价,￥64,冰淇淋,欧亚卖场,https://www.dianping.com/shop/jE5UH5kNphF7u1IJ,https://p0.meituan.net/poiugc/19d24db710fad83f6f38114973818324510187.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
